date,state,cases,deaths
2021-06-05,KS,102,0
2020-08-23,UT,312,0
2021-08-31,CO,1550,13
2021-07-15,FL,8545,57
2020-06-07,OK,143,3
2021-07-06,FL,3948,35
2021-06-08,KS,200,0
2020-06-07,PW,0,0
2020-03-10,OK,22,0
2020-06-04,FL,1016,25
2021-03-30,FL,4957,40
2020-05-19,MP,0,0
2021-03-20,GA,1717,66
2020-05-21,OK,86,2
2021-04-30,HI,114,0
2021-03-25,TX,3234,50
2021-02-25,MP,0,0
2021-08-15,AK,333,0
2020-03-20,WV,3,0
2020-12-08,MP,2,0
2021-08-18,NYC,2373,8
2020-01-23,NYC,0,0
2020-12-12,CO,3961,25
2020-05-26,CO,277,19
2020-02-23,WV,0,0
2021-05-11,WV,258,5
2020-07-11,AS,0,0
2020-06-10,FL,1666,28
2021-04-02,HI,129,0
2020-05-30,HI,0,0
2021-03-12,FL,5148,69
2020-09-29,HI,121,2
2020-02-05,WV,0,0
2020-02-13,AR,0,0
2021-09-01,MA,2037,11
2021-02-28,MP,0,0
2021-01-09,MA,7414,76
2021-04-04,MP,0,0
2020-11-26,OK,3017,38
2021-03-05,MP,0,0
2021-07-03,PR,68,0
2020-01-22,PW,0,0
2021-01-23,GA,8985,186
2021-04-29,PW,0,0
2021-01-20,UT,2087,10
2021-02-12,FL,7084,135
2021-06-26,FL,1800,24
2020-05-18,AS,0,0
2021-06-17,PW,0,0
2020-03-16,KS,3,0
2021-04-05,AK,117,0
2020-09-07,HI,66,1
2021-08-04,AR,2838,15
2021-01-14,AR,2491,42
2020-02-10,TX,0,0
2021-02-25,WV,431,5
2021-08-07,KS,889,7
2021-03-02,MP,0,0
2020-11-26,PR,891,15
2021-06-15,TX,1307,17
2021-02-11,AS,0,0
2020-07-26,GA,2740,3
2021-03-06,WV,326,5
2020-03-13,MA,1,0
2020-11-23,AK,506,6
2020-12-01,FL,9896,84
2021-03-27,HI,189,3
2020-08-22,NYC,248,6
2020-08-16,AR,673,-1
2020-10-16,FL,3973,57
2020-01-27,AS,0,0
2021-08-04,TX,18757,60
2021-06-27,TX,318,13
2021-08-31,HI,545,0
2021-06-18,PR,38,0
2020-06-22,WV,28,1
2021-07-02,MP,0,0
2021-07-26,WV,138,0
2020-12-05,CO,5125,19
2020-10-09,HI,153,2
2021-06-19,MA,68,4
2021-08-11,AR,2940,20
2020-06-05,AK,11,0
2020-05-08,PW,0,0
2020-02-11,AS,0,0
2020-09-11,GA,2116,42
2021-09-06,CO,1552,13
2021-05-08,AS,0,0
2020-12-31,WV,1109,20
2021-04-25,TX,1407,37
2021-07-25,AR,1022,6
2020-05-27,AK,1,0
2020-10-29,MP,0,0
2020-03-04,TX,0,0
2020-09-30,GA,1906,27
2020-02-20,HI,0,0
2020-12-17,KS,0,0
2020-12-03,CO,6037,127
2021-08-25,FL,21422,196
2020-08-24,WV,40,1
2020-07-17,OK,828,10
2020-08-05,GA,3888,63
2020-01-24,MA,0,0
2020-03-16,GA,49,0
2020-04-19,TX,663,28
2021-05-25,FL,2311,36
2020-04-25,HI,2,1
2021-04-04,TX,1714,36
2020-01-25,KS,0,0
2021-05-04,WV,344,9
2020-08-19,NYC,358,5
2021-09-03,WV,1717,0
2020-02-05,AR,0,0
2020-12-30,GA,9053,67
2021-01-25,MP,0,0
2021-03-11,OK,382,8
2021-03-27,UT,460,10
2021-02-05,UT,1216,17
2021-01-29,AK,177,0
2020-07-19,AK,83,0
2021-08-17,AK,431,5
2020-03-08,OK,14,0
2020-04-27,WV,24,3
2021-01-21,HI,112,3
2021-06-18,UT,288,2
2020-12-26,PR,46,12
2020-04-26,CO,482,9
2020-09-23,UT,1453,-1
2020-03-21,FL,203,7
2021-06-02,TX,1995,22
2021-01-13,NYC,7251,61
2021-05-16,WV,238,4
2021-03-19,MP,0,0
2021-06-06,KS,102,0
2020-01-29,FL,0,0
2021-05-01,AR,243,2
2020-03-11,MP,0,0
2021-01-11,AR,1268,38
2020-08-27,PR,216,7
2021-04-08,HI,121,3
2021-04-26,TX,1918,29
2021-01-08,MA,8120,68
2020-08-08,KS,0,0
2021-02-09,HI,28,0
2021-01-06,WV,1516,39
2020-11-20,AK,475,2
2021-04-15,HI,95,0
2020-03-09,OK,19,0
2021-03-20,TX,3794,74
2021-07-27,HI,148,0
2020-12-15,GA,7437,56
2020-05-16,OK,106,2
2020-05-15,NYC,1342,91
2021-05-02,KS,171,0
2020-09-29,KS,0,0
2020-12-09,NYC,4316,20
2020-06-25,CO,324,2
2021-07-17,AK,146,0
2020-02-20,MA,0,0
2020-11-19,OK,3437,34
2020-02-02,KS,0,0
2020-06-12,AK,14,0
2020-10-09,PW,0,0
2021-03-31,CO,1763,8
2020-06-24,PW,0,0
2021-05-12,HI,39,1
2021-05-14,AS,0,0
2021-05-28,AK,46,0
2020-03-17,PW,0,0
2020-06-29,HI,18,0
2020-05-12,MA,870,116
2021-04-20,GA,1312,14
2021-09-03,CO,1580,24
2021-07-20,AR,1875,0
2020-09-09,PR,381,13
2021-05-16,MP,1,0
2021-04-24,GA,1513,56
2020-05-15,UT,175,1
2021-02-14,AR,466,13
2020-06-24,GA,1835,11
2021-08-27,PR,872,19
2020-12-15,TX,18397,219
2020-05-26,AR,151,2
2020-11-14,HI,105,0
2021-02-26,GA,3434,20
2021-03-18,WV,382,5
2021-02-17,MP,1,0
2020-07-27,PW,0,0
2021-04-09,CO,1935,7
2021-01-24,AR,1071,43
2021-02-06,PR,353,6
2021-07-15,AK,133,0
2021-08-29,CO,1092,5
2020-08-29,CO,268,7
2021-06-01,CO,407,-1
2021-07-19,FL,9291,63
2020-05-26,MA,422,73
2020-10-23,HI,128,3
2021-03-01,AS,0,0
2020-06-04,PR,9,0
2020-03-26,WV,25,0
2020-08-31,AR,368,13
2020-12-05,KS,91,0
2020-04-06,AS,0,0
2020-11-05,MA,1862,24
2020-07-31,HI,87,0
2020-02-02,NYC,0,0
2021-05-29,FL,1447,39
2020-10-12,MP,0,0
2020-05-11,PR,0,2
2020-02-18,MP,0,0
2021-04-21,MA,1596,13
2021-04-13,AS,0,0
2021-05-14,HI,80,1
2021-03-17,PW,0,0
2020-09-08,TX,1421,74
2021-08-02,MP,6,0
2020-11-27,WV,866,0
2020-12-25,TX,4335,222
2020-05-24,TX,839,32
2021-06-20,CO,382,6
2020-02-09,TX,0,0
2020-06-06,MA,505,44
2020-04-14,MP,0,0
2021-05-16,CO,630,8
2021-03-27,AS,0,0
2021-03-09,GA,1761,30
2020-01-27,KS,0,0
2021-04-08,MA,2393,7
2020-03-31,HI,31,1
2021-06-23,CO,504,14
2021-03-06,TX,5570,97
2020-05-03,OK,41,8
2020-06-08,HI,6,0
2020-07-18,MA,177,13
2020-03-11,AR,1,0
2021-06-04,CO,767,8
2021-07-19,AR,852,5
2021-02-20,AS,0,0
2020-11-20,CO,5765,15
2021-06-08,PR,66,0
2020-07-02,PR,80,0
2021-08-01,UT,748,5
2020-07-02,NYC,457,11
2020-09-14,AS,0,0
2021-01-12,UT,2146,26
2021-01-19,CO,1685,2
2020-11-27,PR,94,16
2020-07-06,PR,15,1
2020-08-19,AR,729,12
2020-10-08,NYC,642,4
2021-05-11,AR,233,6
2020-02-14,MP,0,0
2020-03-14,PR,3,0
2021-08-25,NYC,2077,11
2021-03-24,OK,281,10
2021-02-02,PW,0,0
2020-05-25,KS,260,3
2021-08-24,MP,2,0
2021-06-01,FL,1242,44
2021-03-16,PW,0,0
2021-03-05,MA,1899,36
2021-06-09,OK,122,0
2021-03-16,CO,322,8
2021-06-08,UT,252,3
2021-04-17,WV,446,3
2020-03-22,CO,116,1
2021-05-28,PR,104,1
2020-09-28,MA,430,20
2021-04-07,HI,73,0
2021-07-16,NYC,593,4
2020-11-18,OK,3678,42
2020-09-26,WV,205,2
2020-09-22,NYC,184,5
2020-03-25,CO,165,8
2020-02-18,PW,0,0
2020-07-03,NYC,417,10
2020-12-16,AR,2306,58
2021-08-08,WV,345,2
2020-12-09,WV,1402,31
2020-04-01,AS,0,0
2021-07-14,AK,118,0
2020-05-29,NYC,748,51
2021-08-09,FL,20465,252
2020-08-16,FL,2669,135
2021-05-28,PW,0,0
2020-08-06,AR,735,7
2020-05-30,FL,870,37
2021-05-21,NYC,514,13
2021-02-08,PW,0,0
2021-08-24,WV,785,1
2021-02-25,FL,5897,85
2020-09-23,PW,0,0
2021-07-27,GA,3587,16
2020-07-17,AS,0,0
2021-01-16,FL,10783,179
2020-12-19,KS,0,0
2020-07-25,GA,3822,53
2021-02-22,PR,29,4
2021-07-24,MP,0,0
2021-07-07,NYC,559,2
2020-03-12,MA,13,0
2021-05-12,KS,206,13
2021-03-31,KS,510,11
2020-02-06,TX,0,0
2020-02-05,PR,0,0
2020-09-09,AK,65,0
2020-06-25,AR,687,2
2021-08-27,GA,11084,61
2020-03-24,AK,4,0
2020-07-31,PW,0,0
2020-04-01,MP,0,0
2020-05-15,TX,1347,40
2020-03-22,AR,46,0
2021-05-28,WV,241,0
2020-06-06,UT,687,1
2020-06-28,NYC,333,18
2020-02-06,NYC,0,0
2020-11-17,AS,0,0
2020-03-15,MA,55,0
2020-03-31,WV,17,0
2020-02-02,CO,0,0
2020-09-27,NYC,513,4
2020-11-04,UT,2110,5
2020-06-23,HI,13,0
2020-03-28,HI,28,0
2020-05-12,UT,153,3
2021-05-21,KS,204,4
2021-06-23,OK,273,1
2020-03-14,TX,0,0
2021-04-28,AK,184,0
2020-10-09,FL,1772,44
2021-03-18,MA,1941,35
2020-04-23,FL,1212,52
2021-01-11,TX,14834,329
2020-05-23,MP,0,0
2020-07-14,AR,794,8
2020-11-15,MA,2133,32
2020-10-01,UT,1008,0
2021-09-02,UT,1687,12
2020-02-07,PR,0,0
2020-02-08,GA,0,0
2021-06-27,NYC,177,10
2020-04-03,AS,0,0
2021-08-26,AK,700,0
2020-08-02,OK,401,10
2020-10-24,AR,1183,15
2021-03-09,NYC,2730,62
2021-05-08,AR,245,1
2021-08-14,MA,1030,2
2020-11-06,AR,1870,19
2021-02-21,AK,113,2
2020-06-21,TX,3866,38
2021-06-06,CO,374,0
2020-02-27,MP,0,0
2021-03-20,AK,185,1
2020-07-12,NYC,327,5
2020-09-30,UT,906,2
2021-04-28,GA,1400,71
2020-04-18,AS,0,0
2021-01-23,UT,1771,11
2021-09-06,MA,1420,3
2020-05-27,MP,0,0
2020-05-13,PW,0,0
2020-11-10,TX,12935,150
2020-11-28,AR,1349,13
2021-04-16,GA,1650,56
2021-04-03,CO,1571,6
2021-05-28,TX,2032,29
2021-02-01,CO,3642,47
2020-11-19,PW,0,0
2020-08-18,PW,0,0
2020-04-28,WV,18,1
2020-10-13,PW,0,0
2021-02-09,WV,416,19
2020-05-29,AS,0,0
2021-01-09,TX,23290,374
2021-06-06,PW,0,0
2021-05-23,UT,231,0
2020-12-02,PW,0,0
2021-07-06,AR,270,6
2020-02-22,CO,0,0
2020-12-11,MA,5655,49
2020-07-25,PR,273,6
2020-03-01,UT,0,0
2020-12-06,TX,10380,177
2021-03-21,KS,0,0
2021-05-03,UT,228,0
2021-07-20,UT,559,4
2020-11-19,HI,100,0
2020-12-19,AR,2693,58
2020-04-13,AR,103,1
2021-02-02,UT,1201,17
2020-08-20,AK,83,0
2021-01-31,OK,1257,42
2021-07-22,PR,361,2
2021-03-14,PR,94,2
2020-04-19,PR,9,2
2021-07-24,AK,178,0
2021-04-19,AS,0,0
2021-04-14,WV,413,9
2020-06-18,PR,15,0
2020-07-08,FL,8864,136
2021-04-29,GA,1444,60
2020-05-24,OK,41,3
2020-11-01,MA,1131,20
2020-01-22,OK,0,0
2021-04-24,TX,2449,39
2021-01-10,WV,1434,12
2020-12-28,GA,3941,7
2020-09-24,PR,330,11
2020-08-15,KS,0,0
2021-07-10,AS,0,0
2020-03-01,PR,0,0
2021-07-30,GA,3604,11
2021-03-24,KS,802,31
2020-06-24,WV,36,0
2021-01-11,KS,5180,107
2020-12-10,HI,116,2
2021-06-07,AS,0,0
2021-01-10,PW,0,0
2021-03-22,GA,744,26
2020-06-10,PR,12,0
2021-01-22,FL,12051,216
2020-09-25,AS,0,0
2020-04-29,AR,71,7
2021-08-23,PR,163,11
2020-04-22,TX,873,31
2020-11-05,AR,1548,11
2020-10-15,PR,557,6
2021-01-30,AS,0,0
2020-12-18,TX,16792,245
2020-04-20,MP,0,0
2020-11-21,PW,0,0
2020-03-25,AS,0,0
2020-04-24,UT,60,1
2020-05-28,KS,0,0
2020-04-23,WV,18,2
2020-03-19,AR,27,0
2021-09-05,WV,1500,0
2020-11-05,MP,0,0
2020-09-04,PR,313,8
2020-10-01,AS,0,0
2021-04-03,AK,233,0
2020-07-13,PR,48,2
2020-10-18,PW,0,0
2020-11-25,WV,967,13
2020-10-07,TX,4121,56
2021-02-03,KS,2247,86
2020-04-08,CO,226,14
2021-06-18,WV,48,0
2020-07-04,AS,0,0
2021-03-05,PW,0,0
2021-06-13,HI,30,0
2020-05-27,PW,0,0
2021-08-01,TX,2359,21
2020-01-29,PW,0,0
2020-07-09,PR,212,2
2020-07-17,UT,805,8
2020-07-22,UT,606,5
2020-05-27,KS,119,17
2021-07-18,PW,0,0
2020-06-28,WV,50,0
2020-06-23,GA,1860,39
2020-11-12,CO,5197,25
2020-09-27,WV,190,2
2020-05-20,WV,53,1
2020-06-13,WV,25,0
2021-04-17,PW,0,0
2021-07-01,CO,408,4
2020-07-07,AS,0,0
2020-12-22,WV,1400,42
2021-02-26,TX,7961,155
2021-01-10,UT,2276,2
2020-07-05,MP,0,0
2021-05-05,AS,0,0
2021-08-19,KS,1337,0
2021-08-15,NYC,1956,11
2020-05-31,UT,256,1
2020-06-26,GA,2076,25
2020-11-28,NYC,1186,8
2020-03-24,TX,425,6
2020-02-24,HI,0,0
2021-06-28,HI,17,0
2021-03-09,WV,229,1
2021-05-31,PW,0,0
2021-05-04,OK,222,5
2021-08-06,NYC,1701,8
2021-01-25,WV,532,4
2021-01-03,MA,3481,63
2020-01-25,NYC,0,0
2020-08-16,AS,0,0
2020-11-25,FL,10109,78
2020-12-05,MP,0,0
2021-03-02,AK,125,1
2021-03-20,NYC,3916,62
2021-05-14,FL,3263,54
2020-02-06,MP,0,0
2020-10-15,MP,0,0
2021-01-18,PW,0,0
2021-08-24,FL,26339,234
2020-05-20,MA,1045,84
2020-09-12,NYC,351,4
2021-01-22,NYC,6195,79
2020-07-20,UT,402,6
2020-08-18,FL,4102,163
2021-04-12,TX,1660,46
2020-07-25,HI,64,0
2020-05-31,FL,699,35
2021-07-07,CO,295,7
2021-08-04,AK,327,1
2021-07-24,CO,583,4
2020-10-28,PR,662,2
2021-08-16,MA,1033,2
2020-07-24,UT,792,7
2020-05-31,TX,1949,14
2020-07-01,AK,38,1
2021-01-27,MP,0,0
2020-03-03,UT,0,0
2021-07-26,CO,582,6
2020-06-30,PW,0,0
2020-07-03,UT,650,-1
2021-07-20,FL,11760,79
2020-04-24,TX,862,33
2020-06-17,WV,35,0
2021-06-30,TX,1610,13
2020-10-27,PR,713,5
2020-06-02,FL,1209,39
2021-03-17,TX,5076,81
2021-07-25,WV,134,0
2020-10-25,NYC,775,5
2020-12-16,PR,887,15
2020-12-24,WV,1303,34
2021-09-03,FL,17127,6
2021-05-16,OK,95,1
2021-05-13,MA,721,10
2020-08-02,GA,3162,15
2021-02-13,NYC,4345,98
2021-07-21,FL,13384,67
2021-05-26,KS,224,9
2020-10-25,MP,0,0
2021-05-05,TX,2504,39
2021-08-02,UT,748,5
2021-03-10,HI,41,3
2020-03-28,NYC,5088,228
2020-10-31,OK,1770,24
2020-04-15,MP,2,0
2020-09-04,PW,0,0
2020-10-27,PW,0,0
2021-04-17,AS,0,0
2020-10-29,MA,1346,19
2020-01-31,MP,0,0
2020-07-20,WV,100,0
2021-04-27,FL,5106,43
2021-05-01,OK,201,0
2021-03-02,NYC,2924,72
2020-11-07,MP,0,0
2021-07-08,UT,668,2
2020-04-13,FL,922,44
2020-10-14,MP,0,0
2020-04-20,MA,1566,183
2020-07-06,HI,41,0
2020-09-17,MA,429,14
2020-09-06,TX,2995,85
2021-04-24,AS,0,0
2020-02-22,OK,2,0
2021-04-22,TX,3341,39
2021-06-08,HI,31,0
2021-05-31,NYC,179,10
2020-03-03,AS,0,0
2021-03-09,CO,838,7
2021-07-25,MP,0,0
2021-06-10,NYC,445,7
2020-08-05,FL,7549,234
2020-06-01,AR,190,0
2020-08-21,NYC,296,1
2021-01-20,MA,4514,76
2020-10-21,KS,1488,80
2021-05-23,WV,205,0
2021-01-28,CO,1441,17
2020-02-11,UT,0,0
2021-09-02,MP,0,0
2020-07-03,HI,24,1
2021-08-21,AK,351,0
2021-06-20,MA,72,6
2020-04-19,PW,0,0
2020-05-05,TX,1037,30
2021-02-05,MA,3287,71
2021-02-09,AS,0,0
2021-01-20,GA,8205,196
2020-10-02,GA,1522,43
2020-08-02,AR,637,6
2020-12-21,KS,4174,107
2020-06-20,AS,0,0
2020-03-22,PW,0,0
2021-06-09,AS,0,0
2021-05-25,UT,185,0
2020-11-04,HI,150,0
2021-07-06,MA,74,4
2020-09-03,AR,1392,20
2021-01-16,AK,195,0
2021-02-10,FL,8258,135
2020-08-15,AS,0,0
2020-10-10,FL,3618,54
2021-05-16,NYC,655,26
2021-04-08,UT,483,10
2020-06-19,NYC,370,21
2021-03-17,PR,311,2
2021-05-24,FL,1877,35
2020-05-13,AS,0,0
2021-01-19,AS,0,0
2021-01-18,AK,148,0
2020-12-20,TX,7780,232
2020-12-08,FL,9351,95
2020-05-14,NYC,1297,102
2020-07-29,CO,482,15
2020-04-25,UT,166,2
2021-01-21,MA,5140,71
2020-07-09,NYC,485,7
2021-05-12,AR,224,7
2020-01-30,NYC,0,0
2021-08-05,PW,0,0
2020-04-16,CO,302,16
2020-08-31,MP,0,0
2021-01-09,NYC,6583,54
2021-03-25,HI,115,1
2020-02-08,PR,0,0
2021-04-20,OK,321,4
2020-06-21,MA,105,31
2021-05-22,AK,30,0
2021-04-11,PR,615,6
2020-02-18,FL,0,0
2020-04-09,PW,0,0
2021-06-26,OK,156,0
2021-06-23,TX,679,16
2020-11-22,PR,474,7
2021-03-21,AR,108,6
2020-03-18,HI,6,0
2020-04-13,NYC,3904,713
2020-06-09,HI,4,0
2020-04-05,FL,765,44
2020-12-01,MA,3073,46
2021-02-20,AR,517,12
2021-02-16,CO,668,2
2020-09-30,KS,1120,41
2021-08-05,OK,2303,8
2021-04-24,PR,776,9
2020-02-10,FL,0,0
2021-02-13,AR,954,40
2021-08-16,GA,6467,12
2020-10-10,AS,0,0
2021-09-07,TX,7103,128
2020-11-04,OK,2265,27
2020-01-27,AR,0,0
2021-05-19,PR,184,7
2020-02-15,UT,0,0
2021-07-04,PR,28,0
2020-08-18,MP,4,0
2020-06-29,GA,2105,6
2020-11-15,AK,626,3
2021-06-29,NYC,218,2
2021-08-16,FL,21739,242
2021-02-23,KS,0,0
2020-09-03,GA,2973,73
2020-07-21,CO,493,5
2020-12-24,UT,2892,8
2021-06-12,NYC,151,20
2021-08-02,PW,0,0
2020-05-31,MA,664,55
2020-07-26,PW,0,0
2021-06-18,NYC,188,2
2020-12-02,MA,5027,34
2021-01-20,PW,0,0
2020-08-15,GA,3336,0
2021-03-29,AR,79,6
2021-02-11,UT,1242,9
2021-05-31,MA,92,0
2020-03-16,AR,1,0
2021-01-19,NYC,3945,57
2020-04-29,GA,854,29
2020-03-31,MP,0,0
2021-07-23,WV,178,2
2021-01-13,AS,0,0
2020-05-07,PW,0,0
2020-03-26,OK,100,2
2020-02-05,HI,0,0
2020-05-29,OK,133,5
2020-10-22,WV,323,5
2021-06-15,UT,237,0
2020-12-12,HI,196,2
2020-05-01,KS,211,1
2021-08-08,MA,883,1
2020-06-02,MP,0,0
2020-05-04,AS,0,0
2021-07-09,NYC,435,4
2020-09-16,GA,2669,21
2021-03-18,FL,5075,55
2021-03-31,MP,0,0
2020-03-01,PW,0,0
2021-05-10,HI,52,0
2021-08-15,WV,633,2
2021-04-13,KS,0,0
2020-07-16,NYC,418,10
2021-07-11,GA,587,4
2020-09-08,MP,1,0
2021-01-14,CO,2403,31
2021-08-13,AS,0,0
2021-07-14,PW,0,0
2021-08-18,TX,25104,174
2021-03-21,MA,1811,29
2021-08-25,WV,1102,19
2020-02-29,HI,0,0
2020-06-05,OK,177,1
2020-02-13,AS,0,0
2020-09-27,PW,0,0
2020-05-19,MA,873,75
2021-07-15,TX,4769,36
2020-08-29,FL,2601,120
2020-10-25,UT,1765,4
2020-09-26,AR,809,22
2021-04-07,WV,364,15
2020-06-06,MP,0,0
2020-01-25,MP,0,0
2020-08-09,PW,0,0
2020-07-06,OK,495,6
2021-09-01,AR,2890,35
2020-11-19,AR,2238,22
2021-03-20,HI,161,1
2021-07-03,PW,0,0
2021-08-19,AR,3549,16
2021-08-31,AS,0,0
2021-02-19,PW,0,0
2020-07-05,NYC,249,12
2020-12-13,OK,2182,51
2020-03-06,PW,0,0
2021-08-30,KS,1069,4
2021-06-04,AK,57,0
2020-02-21,FL,0,0
2020-09-22,UT,650,3
2020-12-24,PW,0,0
2020-08-27,CO,349,4
2020-03-24,UT,18,0
2020-11-12,MP,0,0
2020-01-26,NYC,0,0
2021-09-05,AS,0,0
2020-09-24,PW,0,0
2020-08-07,HI,229,1
2020-08-04,MP,1,0
2021-05-07,GA,1249,43
2020-05-22,MA,815,84
2020-10-29,GA,2192,47
2020-07-11,GA,3201,31
2020-07-01,PW,0,0
2020-12-27,PR,196,16
2021-02-07,HI,73,2
2020-08-03,MA,165,8
2020-04-14,PW,0,0
2020-08-06,GA,3364,42
2020-02-09,OK,0,0
2020-12-11,AS,0,0
2021-07-30,FL,19779,131
2021-02-20,CO,1117,9
2020-08-07,TX,7039,209
2021-01-04,AK,214,1
2020-04-29,NYC,2335,315
2020-05-16,FL,1136,37
2020-04-20,FL,745,50
2020-11-01,AS,0,0
2021-04-22,WV,400,8
2021-08-25,MA,1495,4
2020-10-07,CO,731,4
2020-04-26,PW,0,0
2021-03-28,FL,3575,49
2020-07-31,AS,0,0
2020-09-26,OK,1196,11
2020-10-18,NYC,631,8
2020-10-08,FL,2855,48
2020-07-24,AR,990,8
2021-01-27,WV,797,25
2020-11-15,WV,887,8
2020-05-31,AR,240,0
2021-08-21,MA,1138,1
2020-02-13,FL,0,0
2020-04-03,TX,659,20
2021-08-04,AS,0,0
2020-06-20,PW,0,0
2021-08-16,AS,0,0
2021-07-12,AK,54,2
2021-06-07,PW,0,0
2020-12-16,AK,611,1
2020-04-18,MP,1,0
2020-08-03,AR,787,11
2021-04-14,KS,601,14
2021-02-25,TX,7363,131
2020-04-29,PW,0,0
2020-07-08,CO,452,8
2020-05-30,KS,0,0
2020-12-02,CO,3862,84
2020-03-12,GA,33,1
2020-05-15,MA,1239,123
2020-03-24,MP,0,0
2020-10-04,AK,139,1
2020-06-29,FL,6015,52
2021-08-20,HI,836,4
2020-04-16,NYC,4285,648
2021-06-13,CO,473,1
2021-05-30,OK,78,18
2021-08-02,GA,3829,8
2021-04-21,PW,0,0
2020-05-22,FL,733,38
2021-01-14,TX,24325,365
2020-01-31,PW,0,0
2021-06-02,CO,576,11
2021-08-30,PW,0,0
2020-05-11,FL,606,46
2020-08-09,AR,572,9
2021-07-20,HI,97,0
2021-06-12,AR,264,1
2020-02-16,AR,0,0
2020-09-11,HI,127,2
2020-11-14,UT,5352,9
2020-03-25,NYC,3584,95
2020-01-23,FL,0,0
2020-12-19,TX,17907,222
2020-04-02,HI,39,1
2021-03-06,HI,119,1
2021-02-28,HI,54,0
2020-10-21,OK,1393,24
2021-01-16,AS,0,0
2020-06-26,PR,49,0
2020-12-11,MP,0,0
2020-05-29,KS,382,3
2021-01-13,TX,26082,387
2021-01-14,HI,164,6
2021-08-19,WV,970,4
2020-04-23,PR,27,4
2020-04-25,TX,967,37
2021-02-24,WV,243,11
2021-01-17,TX,16402,331
2020-10-16,MP,3,0
2020-11-23,GA,1924,17
2021-04-29,AK,166,0
2020-09-13,TX,1845,68
2020-07-13,TX,5655,238
2021-06-20,WV,48,0
2020-09-11,MP,0,0
2020-12-26,FL,7042,133
2020-03-29,AK,19,1
2021-04-11,KS,0,0
2020-03-01,MA,0,0
2020-07-23,GA,4532,25
2021-01-12,PR,825,7
2020-12-17,FL,12918,115
2021-04-01,AS,0,0
2020-12-16,UT,2928,19
2020-04-12,FL,809,36
2020-06-10,AK,20,0
2020-05-02,TX,1293,35
2020-03-18,PW,0,0
2021-02-14,AS,0,0
2020-06-02,PW,0,0
2020-11-11,AS,0,0
2021-01-21,GA,8150,111
2020-10-30,PR,671,9
2020-06-26,MP,0,0
2021-02-06,UT,1211,5
2020-08-08,PW,0,0
2021-05-16,MA,549,6
2021-01-31,TX,11490,261
2020-05-22,MP,1,0
2020-09-29,OK,1271,12
2020-06-03,TX,1703,31
2020-09-02,GA,2386,62
2020-11-30,UT,1897,3
2020-06-17,AS,0,0
2020-06-12,KS,235,3
2020-08-07,PR,380,7
2020-11-07,TX,9560,116
2020-03-15,KS,1,0
2021-08-14,UT,807,4
2020-06-24,AK,14,0
2020-05-29,AR,239,7
2020-07-22,OK,817,11
2020-03-15,OK,52,0
2020-08-15,MA,366,13
2020-12-13,PW,0,0
2021-02-26,PR,203,3
2021-08-23,PW,0,0
2020-02-26,HI,0,0
2020-11-05,NYC,1203,15
2020-02-04,KS,0,0
2020-07-29,HI,123,0
2021-07-27,FL,17496,122
2020-11-27,MP,0,0
2020-09-23,OK,1066,12
2021-06-24,CO,592,11
2020-07-05,PR,14,1
2020-10-26,MA,1212,26
2021-06-01,OK,42,0
2020-10-24,UT,1608,1
2020-09-02,PR,269,11
2021-07-30,MP,0,0
2020-03-05,MA,0,0
2020-02-01,CO,0,0
2020-08-09,UT,624,1
2020-03-28,PR,50,2
2021-08-14,OK,1957,9
2020-06-04,PW,0,0
2020-01-30,KS,0,0
2020-04-24,PR,17,2
2020-05-31,PW,0,0
2021-06-19,KS,51,0
2020-06-02,PR,26,2
2021-06-14,GA,180,0
2020-04-03,PW,0,0
2020-06-21,OK,373,4
2021-06-30,AR,686,4
2020-06-04,HI,6,0
2020-02-25,OK,4,0
2021-06-24,OK,224,0
2020-12-08,AS,0,0
2020-06-27,WV,52,1
2021-09-01,KS,2098,24
2021-01-13,MA,5918,80
2021-05-19,MA,516,15
2021-05-01,UT,410,1
2021-05-11,AK,57,2
2021-01-26,PW,0,0
2020-10-26,UT,1201,2
2020-02-25,CO,0,0
2020-08-20,FL,4612,163
2021-05-25,MA,228,10
2021-09-07,UT,1165,9
2020-06-24,NYC,417,17
2020-12-27,AK,308,2
2021-08-30,FL,18740,100
2020-07-29,OK,721,9
2021-06-21,OK,154,22
2021-02-15,MP,0,0
2020-06-02,TX,1688,28
2020-04-02,NYC,5544,470
2021-02-11,FL,7443,138
2020-01-29,WV,0,0
2020-07-23,TX,9507,281
2020-09-01,KS,0,0
2021-08-16,PR,122,9
2020-07-06,UT,504,5
2020-08-12,FL,6197,186
2021-08-27,PW,0,0
2021-03-11,FL,5045,72
2021-03-03,KS,807,72
2021-02-03,AR,2426,46
2020-06-09,MA,200,33
2021-07-12,PW,0,0
2021-08-25,CO,1340,4
2021-06-04,NYC,268,11
2021-07-02,TX,1911,10
2021-07-04,GA,341,3
2020-03-23,MA,131,6
2020-10-06,NYC,400,7
2020-09-24,UT,622,2
2021-07-24,PW,0,0
2021-06-27,OK,156,0
2021-05-08,OK,149,2
2020-08-03,CO,252,0
2021-09-05,GA,6475,55
2021-03-09,MA,1263,34
2020-10-22,PW,0,0
2021-05-30,AK,26,0
2020-05-05,NYC,815,205
2020-03-04,KS,0,0
2021-08-26,MP,3,0
2020-11-10,CO,3890,19
2020-03-04,WV,0,0
